query_index,query,citation_id,title,url,registrable_domain,start_index,end_index,cited_text
65,what states is abortion outlawed in?,1,What you need to know about the state of abortion in the US today | The Fuller Project Abortion access in America: what’s happening across the United States?,https://fullerproject.org/story/abortion-access-bans-us-roe-v-wade-2025/?utm_source=openai,fullerproject.org,546,659,([fullerproject.org](https://fullerproject.org/story/abortion-access-bans-us-roe-v-wade-2025/?utm_source=openai))
65,what states is abortion outlawed in?,2,Abortion in Georgia (U.S. state),https://en.wikipedia.org/wiki/Abortion_in_Georgia_%28U.S._state%29?utm_source=openai,en.wikipedia.org,883,989,([en.wikipedia.org](https://en.wikipedia.org/wiki/Abortion_in_Georgia_%28U.S._state%29?utm_source=openai))
65,what states is abortion outlawed in?,3,Where is abortion illegal in the US? - BBC News,https://feeds.bbci.co.uk/news/articles/cpvvvl9zq4eo?utm_source=openai,feeds.bbci.co.uk,1059,1150,([feeds.bbci.co.uk](https://feeds.bbci.co.uk/news/articles/cpvvvl9zq4eo?utm_source=openai))
65,what states is abortion outlawed in?,4,Where is abortion illegal in the US? - BBC News,https://feeds.bbci.co.uk/news/articles/cpvvvl9zq4eo?utm_source=openai,feeds.bbci.co.uk,1229,1320,([feeds.bbci.co.uk](https://feeds.bbci.co.uk/news/articles/cpvvvl9zq4eo?utm_source=openai))
65,what states is abortion outlawed in?,5,Where is abortion illegal in the US? - BBC News,https://feeds.bbci.co.uk/news/articles/cpvvvl9zq4eo?utm_source=openai,feeds.bbci.co.uk,1389,1480,([feeds.bbci.co.uk](https://feeds.bbci.co.uk/news/articles/cpvvvl9zq4eo?utm_source=openai))
65,what states is abortion outlawed in?,6,Where is abortion illegal in the US? - BBC News,https://feeds.bbci.co.uk/news/articles/cpvvvl9zq4eo?utm_source=openai,feeds.bbci.co.uk,1546,1637,([feeds.bbci.co.uk](https://feeds.bbci.co.uk/news/articles/cpvvvl9zq4eo?utm_source=openai))
65,what states is abortion outlawed in?,7,Where is abortion illegal in the US? - BBC News,https://feeds.bbci.co.uk/news/articles/cpvvvl9zq4eo?utm_source=openai,feeds.bbci.co.uk,1709,1800,([feeds.bbci.co.uk](https://feeds.bbci.co.uk/news/articles/cpvvvl9zq4eo?utm_source=openai))
65,what states is abortion outlawed in?,8,Where is abortion illegal in the US? - BBC News,https://feeds.bbci.co.uk/news/articles/cpvvvl9zq4eo?utm_source=openai,feeds.bbci.co.uk,1862,1953,([feeds.bbci.co.uk](https://feeds.bbci.co.uk/news/articles/cpvvvl9zq4eo?utm_source=openai))
65,what states is abortion outlawed in?,9,Abortion in the United States,https://en.wikipedia.org/wiki/Abortion_in_the_United_States?utm_source=openai,en.wikipedia.org,2328,2427,([en.wikipedia.org](https://en.wikipedia.org/wiki/Abortion_in_the_United_States?utm_source=openai))
65,what states is abortion outlawed in?,10,"Abortion stays legal in Wyoming as its top court strikes down laws, including first US pill ban",https://apnews.com/article/a8396f0ed4a3229eed5e9fea575be63e?utm_source=openai,apnews.com,2737,2830,([apnews.com](https://apnews.com/article/a8396f0ed4a3229eed5e9fea575be63e?utm_source=openai))
65,what states is abortion outlawed in?,11,"Abortion stays legal in Wyoming as its top court strikes down laws, including first US pill ban",https://apnews.com/article/a8396f0ed4a3229eed5e9fea575be63e?utm_source=openai,apnews.com,3000,3176,"[Abortion stays legal in Wyoming as its top court strikes down laws, including first US pill ban](https://apnews.com/article/a8396f0ed4a3229eed5e9fea575be63e?utm_source=openai)"
65,what states is abortion outlawed in?,12,"Arizona can enforce an 1864 law criminalizing nearly all abortions, court says",https://apnews.com/article/9c68866d69dca38c728dd27b80592e8f?utm_source=openai,apnews.com,3213,3372,"[Arizona can enforce an 1864 law criminalizing nearly all abortions, court says](https://apnews.com/article/9c68866d69dca38c728dd27b80592e8f?utm_source=openai)"
65,what states is abortion outlawed in?,13,US: Georgia ban on abortions overturned,https://www.lemonde.fr/en/international/article/2024/09/30/us-georgia-ban-on-abortions-overturned_6727816_4.html?utm_source=openai,lemonde.fr,3407,3580,[US: Georgia ban on abortions overturned](https://www.lemonde.fr/en/international/article/2024/09/30/us-georgia-ban-on-abortions-overturned_6727816_4.html?utm_source=openai)
66,States outlawing abortion,1,2026 Missouri Amendment 3,https://en.wikipedia.org/wiki/2026_Missouri_Amendment_3?utm_source=openai,en.wikipedia.org,1657,1752,([en.wikipedia.org](https://en.wikipedia.org/wiki/2026_Missouri_Amendment_3?utm_source=openai))
66,States outlawing abortion,2,Ohio Prenatal Equal Protection Act,https://en.wikipedia.org/wiki/Ohio_Prenatal_Equal_Protection_Act?utm_source=openai,en.wikipedia.org,1931,2035,([en.wikipedia.org](https://en.wikipedia.org/wiki/Ohio_Prenatal_Equal_Protection_Act?utm_source=openai))
66,States outlawing abortion,3,2026 Virginia Right to Reproductive Freedom Amendment,https://en.wikipedia.org/wiki/2026_Virginia_Right_to_Reproductive_Freedom_Amendment?utm_source=openai,en.wikipedia.org,2252,2375,([en.wikipedia.org](https://en.wikipedia.org/wiki/2026_Virginia_Right_to_Reproductive_Freedom_Amendment?utm_source=openai))
66,States outlawing abortion,4,A Continuing Saga: Ending Abortion Restrictions in States with Constitutional Protections | KFF,https://www.kff.org/womens-health-policy/a-continuing-saga-ending-abortion-restrictions-in-states-with-constitutional-protections/?utm_source=openai,kff.org,2560,2721,([kff.org](https://www.kff.org/womens-health-policy/a-continuing-saga-ending-abortion-restrictions-in-states-with-constitutional-protections/?utm_source=openai))
66,States outlawing abortion,5,"Abortion stays legal in Wyoming as its top court strikes down laws, including first US pill ban",https://apnews.com/article/a8396f0ed4a3229eed5e9fea575be63e?utm_source=openai,apnews.com,2895,2988,([apnews.com](https://apnews.com/article/a8396f0ed4a3229eed5e9fea575be63e?utm_source=openai))
66,States outlawing abortion,6,South Carolina Supreme Court decides heartbeat definition allows six-week abortion ban,https://apnews.com/article/68df7ce8400493fdc175ec1fc4326a1e?utm_source=openai,apnews.com,3236,3403,[South Carolina Supreme Court decides heartbeat definition allows six-week abortion ban](https://apnews.com/article/68df7ce8400493fdc175ec1fc4326a1e?utm_source=openai)
66,States outlawing abortion,7,"Abortion stays legal in Wyoming as its top court strikes down laws, including first US pill ban",https://apnews.com/article/a8396f0ed4a3229eed5e9fea575be63e?utm_source=openai,apnews.com,3438,3614,"[Abortion stays legal in Wyoming as its top court strikes down laws, including first US pill ban](https://apnews.com/article/a8396f0ed4a3229eed5e9fea575be63e?utm_source=openai)"
66,States outlawing abortion,8,"Iowa's abortion ban, one of the nation's strictest, takes effect",https://www.axios.com/2024/07/25/iowa-abortion-ban-6-weeks-takes-effect?utm_source=openai,axios.com,3651,3808,"[Iowa's abortion ban, one of the nation's strictest, takes effect](https://www.axios.com/2024/07/25/iowa-abortion-ban-6-weeks-takes-effect?utm_source=openai)"
67,How many state have outlawed abortion?,1,ABORTION IN THE USA,https://www.amnestyusa.org/wp-content/uploads/2024/08/Abortion-in-the-USA-2024-By-Amnesty-USA-TEAM.pdf?utm_source=openai,amnestyusa.org,811,951,([amnestyusa.org](https://www.amnestyusa.org/wp-content/uploads/2024/08/Abortion-in-the-USA-2024-By-Amnesty-USA-TEAM.pdf?utm_source=openai))
68,how many states are abortion legal in,1,Where Is Abortion Illegal Now? Abortion Law By State | Teen Vogue,https://www.teenvogue.com/story/where-abortion-is-illegal-now-abortion-law-by-state?utm_source=openai,teenvogue.com,694,814,([teenvogue.com](https://www.teenvogue.com/story/where-abortion-is-illegal-now-abortion-law-by-state?utm_source=openai))
68,how many states are abortion legal in,2,Tracking abortion laws across the United States | Roe v Wade | The Guardian,https://www.theguardian.com/us-news/ng-interactive/2024/jul/29/abortion-laws-bans-by-state?utm_source=openai,theguardian.com,1219,1348,([theguardian.com](https://www.theguardian.com/us-news/ng-interactive/2024/jul/29/abortion-laws-bans-by-state?utm_source=openai))
69,number of states that have outlawed abortion,1,A state-by-state breakdown of current abortion laws in the US,https://www.scrippsnews.com/Politics/abortion/state-of-abortion-laws-a-year-after-roe-v-wade-overturned?utm_source=openai,scrippsnews.com,587,729,([scrippsnews.com](https://www.scrippsnews.com/Politics/abortion/state-of-abortion-laws-a-year-after-roe-v-wade-overturned?utm_source=openai))
70,number of states that have outlawed abortion,1,U.S. Abortion Rights by State | Britannica,https://www.britannica.com/science/US-abortion-rights-by-state-2236312?utm_source=openai,britannica.com,109,217,([britannica.com](https://www.britannica.com/science/US-abortion-rights-by-state-2236312?utm_source=openai))
70,number of states that have outlawed abortion,2,Tracking abortion laws across the United States | Roe v Wade | The Guardian,https://www.theguardian.com/us-news/ng-interactive/2024/jul/29/abortion-laws-bans-by-state?utm_source=openai,theguardian.com,365,494,([theguardian.com](https://www.theguardian.com/us-news/ng-interactive/2024/jul/29/abortion-laws-bans-by-state?utm_source=openai))
71,Which states have outlawed abortion?,1,Judge strikes down old Arizona abortion restrictions that clash with voter-backed guarantees,https://apnews.com/article/fe9f9fc7ccac8716a956cc74239e0a81?utm_source=openai,apnews.com,2693,2786,([apnews.com](https://apnews.com/article/fe9f9fc7ccac8716a956cc74239e0a81?utm_source=openai))
71,Which states have outlawed abortion?,2,Where Is Abortion Illegal Now? Abortion Law By State | Teen Vogue,https://www.teenvogue.com/story/where-abortion-is-illegal-now-abortion-law-by-state?utm_source=openai,teenvogue.com,3434,3554,([teenvogue.com](https://www.teenvogue.com/story/where-abortion-is-illegal-now-abortion-law-by-state?utm_source=openai))
72,how many states have outlawed abortion,1,"FOR RELEASE April 26, 2023 Nearly a Year After Roe’s Demise, Americans’ Views of Abortion Access Increasingly Vary by Where They LiveIn states with abortion bans, a rise in the share of adults saying it should be easier to access abortion in the area where they live",https://www.pewresearch.org/politics/wp-content/uploads/sites/4/2023/04/PP_2023.04.26_abortion-access_REPORT.pdf?utm_source=openai,pewresearch.org,386,537,([pewresearch.org](https://www.pewresearch.org/politics/wp-content/uploads/sites/4/2023/04/PP_2023.04.26_abortion-access_REPORT.pdf?utm_source=openai))
72,how many states have outlawed abortion,2,Tracking abortion laws across the United States | Roe v Wade | The Guardian,https://www.theguardian.com/us-news/ng-interactive/2024/jul/29/abortion-laws-bans-by-state?utm_source=openai,theguardian.com,745,874,([theguardian.com](https://www.theguardian.com/us-news/ng-interactive/2024/jul/29/abortion-laws-bans-by-state?utm_source=openai))
72,how many states have outlawed abortion,3,2024 United States elections,https://en.wikipedia.org/wiki/2024_United_States_elections?utm_source=openai,en.wikipedia.org,1179,1277,([en.wikipedia.org](https://en.wikipedia.org/wiki/2024_United_States_elections?utm_source=openai))
73,number of states that have outlawed abortion,1,Stability in the Number of Abortions from 2023 to 2024 in US States Without Total Bans Masks Major Shifts in Access | Guttmacher Institute,https://www.guttmacher.org/report/stability-number-abortions-2023-2024-us-states-without-total-bans-masks-major-shifts-access?utm_source=openai,guttmacher.org,531,694,([guttmacher.org](https://www.guttmacher.org/report/stability-number-abortions-2023-2024-us-states-without-total-bans-masks-major-shifts-access?utm_source=openai))
74,How many states outlawed abortion?,1,Abortion law in the United States by state,https://en.wikipedia.org/wiki/Abortion_law_in_the_United_States_by_state?utm_source=openai,en.wikipedia.org,1127,1239,([en.wikipedia.org](https://en.wikipedia.org/wiki/Abortion_law_in_the_United_States_by_state?utm_source=openai))
76,state that dont allow abortion,1,Appendix A: State abortion bans,https://back.nber.org/appendix/w33548/2025.03.05_Appendix.pdf?utm_source=openai,back.nber.org,234,332,([back.nber.org](https://back.nber.org/appendix/w33548/2025.03.05_Appendix.pdf?utm_source=openai))
76,state that dont allow abortion,2,Appendix A: State abortion bans,https://back.nber.org/appendix/w33548/2025.03.05_Appendix.pdf?utm_source=openai,back.nber.org,392,490,([back.nber.org](https://back.nber.org/appendix/w33548/2025.03.05_Appendix.pdf?utm_source=openai))
76,state that dont allow abortion,3,Appendix A: State abortion bans,https://back.nber.org/appendix/w33548/2025.03.05_Appendix.pdf?utm_source=openai,back.nber.org,573,671,([back.nber.org](https://back.nber.org/appendix/w33548/2025.03.05_Appendix.pdf?utm_source=openai))
76,state that dont allow abortion,4,Appendix A: State abortion bans,https://back.nber.org/appendix/w33548/2025.03.05_Appendix.pdf?utm_source=openai,back.nber.org,729,827,([back.nber.org](https://back.nber.org/appendix/w33548/2025.03.05_Appendix.pdf?utm_source=openai))
76,state that dont allow abortion,5,Appendix A: State abortion bans,https://back.nber.org/appendix/w33548/2025.03.05_Appendix.pdf?utm_source=openai,back.nber.org,887,985,([back.nber.org](https://back.nber.org/appendix/w33548/2025.03.05_Appendix.pdf?utm_source=openai))
76,state that dont allow abortion,6,Appendix A: State abortion bans,https://back.nber.org/appendix/w33548/2025.03.05_Appendix.pdf?utm_source=openai,back.nber.org,1043,1141,([back.nber.org](https://back.nber.org/appendix/w33548/2025.03.05_Appendix.pdf?utm_source=openai))
76,state that dont allow abortion,7,Appendix A: State abortion bans,https://back.nber.org/appendix/w33548/2025.03.05_Appendix.pdf?utm_source=openai,back.nber.org,1203,1301,([back.nber.org](https://back.nber.org/appendix/w33548/2025.03.05_Appendix.pdf?utm_source=openai))
76,state that dont allow abortion,8,Appendix A: State abortion bans,https://back.nber.org/appendix/w33548/2025.03.05_Appendix.pdf?utm_source=openai,back.nber.org,1382,1480,([back.nber.org](https://back.nber.org/appendix/w33548/2025.03.05_Appendix.pdf?utm_source=openai))
76,state that dont allow abortion,9,Appendix A: State abortion bans,https://back.nber.org/appendix/w33548/2025.03.05_Appendix.pdf?utm_source=openai,back.nber.org,1545,1643,([back.nber.org](https://back.nber.org/appendix/w33548/2025.03.05_Appendix.pdf?utm_source=openai))
76,state that dont allow abortion,10,Appendix A: State abortion bans,https://back.nber.org/appendix/w33548/2025.03.05_Appendix.pdf?utm_source=openai,back.nber.org,1726,1824,([back.nber.org](https://back.nber.org/appendix/w33548/2025.03.05_Appendix.pdf?utm_source=openai))
76,state that dont allow abortion,11,Appendix A: State abortion bans,https://back.nber.org/appendix/w33548/2025.03.05_Appendix.pdf?utm_source=openai,back.nber.org,1885,1983,([back.nber.org](https://back.nber.org/appendix/w33548/2025.03.05_Appendix.pdf?utm_source=openai))
76,state that dont allow abortion,12,Appendix A: State abortion bans,https://back.nber.org/appendix/w33548/2025.03.05_Appendix.pdf?utm_source=openai,back.nber.org,2070,2168,([back.nber.org](https://back.nber.org/appendix/w33548/2025.03.05_Appendix.pdf?utm_source=openai))
76,state that dont allow abortion,13,Appendix A: State abortion bans,https://back.nber.org/appendix/w33548/2025.03.05_Appendix.pdf?utm_source=openai,back.nber.org,2224,2322,([back.nber.org](https://back.nber.org/appendix/w33548/2025.03.05_Appendix.pdf?utm_source=openai))
